key_resp_instr_a.keys,key_resp_instr_a.rt,key_resp_instr_b.keys,key_resp_instr_b.rt,dummy.thisRepN,dummy.thisTrialN,dummy.thisN,dummy.thisIndex,dummy.ran,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_instr1.keys,key_resp_instr1.rt,key_resp.keys,key_resp.rt,exp_loop.thisRepN,exp_loop.thisTrialN,exp_loop.thisN,exp_loop.thisIndex,exp_loop.ran,Word,English,Flip,Path,Audio,key_resp_instr2.keys,key_resp_instr2.rt,key_resp_fct.keys,key_resp_fct.corr,key_resp_fct.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,fct_loop.thisRepN,fct_loop.thisTrialN,fct_loop.thisN,fct_loop.thisIndex,fct_loop.ran,left_img,word,right_img,correctans,correct_img,audio,incorrect_feedback,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_instr3.keys,key_resp_instr3.rt,textbox.text,key_resp_2.keys,key_resp_2.rt,fb_yn.thisRepN,fb_yn.thisTrialN,fb_yn.thisN,fb_yn.thisIndex,fb_yn.ran,gather_loop.thisRepN,gather_loop.thisTrialN,gather_loop.thisN,gather_loop.thisIndex,gather_loop.ran,Text,Wordbank,key_resp_instr4.keys,key_resp_instr4.rt,master_loop.thisRepN,master_loop.thisTrialN,master_loop.thisN,master_loop.thisIndex,master_loop.ran,exposure_file,instr_1,exp_reps,fct_file,instr_2,gather_file,gather_reps,instr_3,fReps,instr_4,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,NegVSentence,VNegSentence,NegTF
space,6.2518,space,10.3222,0,0,0,0,1,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,space,5.125,space,2.7559,0,0,0,4,1,ピポ,doctor,,CartoonStims/doctor_r.jpg,audio/pipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,space,4.5872,0,1,1,1,1,ルピン,burglar,,CartoonStims/burglar_r.jpg,audio/lupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,space,4.928,0,2,2,3,1,ムク,cowboy,,CartoonStims/cowboy_r.jpg,audio/muku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,space,8.7641,0,3,3,2,1,ホレト,chef,,CartoonStims/chef_r.jpg,audio/horeto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,space,5.5723,0,4,4,0,1,シド,artist,,CartoonStims/artist_r.jpg,audio/sido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,space,3.2497,0,5,5,5,1,ドキ,boxer,,CartoonStims/boxer_r.jpg,audio/doki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,space,5.5812,1,0,6,4,1,ピポ,doctor,,CartoonStims/doctor_r.jpg,audio/pipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,space,2.2193,1,1,7,5,1,ドキ,boxer,,CartoonStims/boxer_r.jpg,audio/doki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,space,2.7598,1,2,8,0,1,シド,artist,,CartoonStims/artist_r.jpg,audio/sido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,space,3.7865,1,3,9,2,1,ホレト,chef,,CartoonStims/chef_r.jpg,audio/horeto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,space,1.945,1,4,10,1,1,ルピン,burglar,,CartoonStims/burglar_r.jpg,audio/lupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,space,1.7013,1,5,11,3,1,ムク,cowboy,,CartoonStims/cowboy_r.jpg,audio/muku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,space,2.0887,2,0,12,0,1,シド,artist,,CartoonStims/artist_r.jpg,audio/sido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,space,2.9175,2,1,13,5,1,ドキ,boxer,,CartoonStims/boxer_r.jpg,audio/doki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,space,2.1862,2,2,14,4,1,ピポ,doctor,,CartoonStims/doctor_r.jpg,audio/pipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,space,2.6788,2,3,15,2,1,ホレト,chef,,CartoonStims/chef_r.jpg,audio/horeto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,space,1.722,2,4,16,3,1,ムク,cowboy,,CartoonStims/cowboy_r.jpg,audio/muku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,space,0.828,2,5,17,1,1,ルピン,burglar,,CartoonStims/burglar_r.jpg,audio/lupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,,,,,,,,,,,,,space,1.1332,left,1,2.3834,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,CartoonStims/chef_r.jpg,ホレト,CartoonStims/cowboy_r.jpg,left,CartoonStims/chef_r.jpg,audio/horeto.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,,,,,,,,,,,,,,,right,1,1.4296,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,6,1,CartoonStims/chef_r.jpg,シド,CartoonStims/artist_r.jpg,right,CartoonStims/artist_r.jpg,audio/sido.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,,,,,,,,,,,,,,,left,1,0.5408,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,4,1,CartoonStims/doctor_r.jpg,ピポ,CartoonStims/boxer_r.jpg,left,CartoonStims/doctor_r.jpg,audio/pipo.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,,,,,,,,,,,,,,,right,1,0.7095,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,10,1,CartoonStims/artist_r.jpg,ピポ,CartoonStims/doctor_r.jpg,right,CartoonStims/doctor_r.jpg,audio/pipo.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,,,,,,,,,,,,,,,left,1,0.3207,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,1,1,CartoonStims/burglar_r.jpg,ルピン,CartoonStims/chef_r.jpg,left,CartoonStims/burglar_r.jpg,audio/lupin.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,,,,,,,,,,,,,,,left,1,1.2923,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,3,1,CartoonStims/cowboy_r.jpg,ムク,CartoonStims/doctor_r.jpg,left,CartoonStims/cowboy_r.jpg,audio/muku.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,,,,,,,,,,,,,,,right,1,0.4489,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,9,1,CartoonStims/boxer_r.jpg,ムク,CartoonStims/cowboy_r.jpg,right,CartoonStims/cowboy_r.jpg,audio/muku.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,,,,,,,,,,,,,,,left,1,0.5444,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,0,1,CartoonStims/artist_r.jpg,シド,CartoonStims/burglar_r.jpg,left,CartoonStims/artist_r.jpg,audio/sido.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,,,,,,,,,,,,,,,right,1,0.6224,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,11,1,CartoonStims/burglar_r.jpg,ドキ,CartoonStims/boxer_r.jpg,right,CartoonStims/boxer_r.jpg,audio/doki.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,,,,,,,,,,,,,,,right,1,0.6048,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,7,1,CartoonStims/cowboy_r.jpg,ルピン,CartoonStims/burglar_r.jpg,right,CartoonStims/burglar_r.jpg,audio/lupin.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,,,,,,,,,,,,,,,right,1,0.4359,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,8,1,CartoonStims/doctor_r.jpg,ホレト,CartoonStims/chef_r.jpg,right,CartoonStims/chef_r.jpg,audio/horeto.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,,,,,,,,,,,,,,,left,1,0.4332,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,5,1,CartoonStims/boxer_r.jpg,ドキ,CartoonStims/artist_r.jpg,left,CartoonStims/boxer_r.jpg,audio/doki.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.7831,ぴぽ,right,7.7897,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,,,,,,,,,,,CartoonStims/doctor_r.jpg,audio/pipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,1,ピポ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ホレト,right,4.8405,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,,,,,,,,,,,CartoonStims/chef_r.jpg,audio/horeto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,ホレト,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,シド,right,8.8009,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,,,,,,,,,,,CartoonStims/cowboy_r.jpg,audio/muku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,1,ムク,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ドキ,right,3.7281,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,,,,,,,,,,,CartoonStims/boxer_r.jpg,audio/doki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,5,1,ドキ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,シド,right,2.5079,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,,,,,,,,,,,CartoonStims/artist_r.jpg,audio/sido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,0,1,シド,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ルピン,right,3.7136,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,,,,,,,,,,,CartoonStims/burglar_r.jpg,audio/lupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,1,1,ルピン,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_1FCZLEFCbFnDxak,2022-07-09_17h00.05.591,jpn_C02,2022.1.2,Win32,59.44596362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ルピン,right,2.946,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
